study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,creativity,self,self,PLACvsACAC,fixGuess,2.066339,3.393077,229.0,0.6089867,0.5431369,0.9291523,0.5,83
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-17.29321,3.080211,229.0,-5.614295,5.685205e-08,3.397628e-07,0.5,84
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-9.886661,3.64371,229.0,-2.71335,0.007166984,0.03583182,0.5,84
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-1.94365,2.975933,229.0,-0.6531232,0.5143321,0.9143734,0.5,84
sbmd,creativity,self,self,PLACvsACAC,fixGuess,5.462899,3.729363,229.0,1.464835,0.1443376,0.4605,0.5,84
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-18.66697,2.948221,229.0,-6.331605,1.267266e-09,7.593596e-09,0.5,85
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-14.35615,3.487574,229.0,-4.11637,5.373754e-05,0.0003118724,0.5,85
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-4.608616,2.848411,229.0,-1.61796,0.1070477,0.3705378,0.5,85
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-0.2977887,3.569557,229.0,-0.08342456,0.9335868,0.9997913,0.5,85
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-6.964787,2.707639,229.0,-2.572273,0.01073534,0.05207418,0.5,86
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-16.18134,3.20298,229.0,-5.051965,8.93314e-07,5.311387e-06,0.5,86
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-1.004083,2.615974,229.0,-0.3838277,0.7014623,0.9807257,0.5,86
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-10.22064,3.278272,229.0,-3.117691,0.0020562,0.0109923,0.5,86
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-21.26513,2.959287,229.0,-7.185898,9.32631e-12,5.598855e-11,0.5,87
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-12.44333,3.500664,229.0,-3.554563,0.0004598133,0.00257672,0.5,87
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-6.408534,2.859102,229.0,-2.24145,0.02595584,0.1152882,0.5,87
sbmd,creativity,self,self,PLACvsACAC,fixGuess,2.413268,3.582954,229.0,0.6735414,0.5012821,0.9070146,0.5,87
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-17.42532,3.226881,229.0,-5.400049,1.664107e-07,9.930286e-07,0.5,88
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-15.18745,3.817212,229.0,-3.978674,9.301225e-05,0.0005362612,0.5,88
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-2.702736,3.117637,229.0,-0.8669179,0.3868944,0.8219155,0.5,88
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-0.4648649,3.906944,229.0,-0.1189843,0.9053921,0.9993962,0.5,88
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-16.01059,2.884456,229.0,-5.550643,7.846277e-08,4.687279e-07,0.5,89
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-15.2245,3.412144,229.0,-4.461857,1.274339e-05,7.487972e-05,0.5,89
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-3.924663,2.786805,229.0,-1.408302,0.1603978,0.4954433,0.5,89
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-3.138575,3.492353,229.0,-0.8986992,0.3697569,0.8055134,0.5,89
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-17.35995,2.951154,229.0,-5.882428,1.42285e-08,8.514582e-08,0.5,90
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-11.53182,3.491044,229.0,-3.303259,0.001108848,0.006063952,0.5,90
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-6.728869,2.851245,229.0,-2.359975,0.01911617,0.08789474,0.5,90
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-0.9007371,3.573108,229.0,-0.2520879,0.8011993,0.9943646,0.5,90
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-15.81887,2.84975,229.0,-5.550968,7.833446e-08,4.679624e-07,0.5,91
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-13.62598,3.371089,229.0,-4.042012,7.239702e-05,0.0004187285,0.5,91
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-4.679869,2.753274,229.0,-1.699747,0.09053635,0.3261723,0.5,91
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-2.486978,3.450333,229.0,-0.7207936,0.4717717,0.8887411,0.5,91
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-19.76801,3.124232,229.0,-6.327317,1.297589e-09,7.775228e-09,0.5,92
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-18.12424,3.695785,229.0,-4.904029,1.779793e-06,1.055937e-05,0.5,92
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,0.4844835,3.018464,229.0,0.1605066,0.8726235,0.9985244,0.5,92
sbmd,creativity,self,self,PLACvsACAC,fixGuess,2.128256,3.782662,229.0,0.5626344,0.5742343,0.9429995,0.5,92
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-15.06904,3.119821,229.0,-4.8301,2.497479e-06,1.479886e-05,0.5,93
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-11.40541,3.690566,229.0,-3.090422,0.002246248,0.01196371,0.5,93
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-3.341772,3.014201,229.0,-1.108676,0.2687331,0.6845652,0.5,93
sbmd,creativity,self,self,PLACvsACAC,fixGuess,0.3218673,3.77732,229.0,0.08521049,0.9321685,0.9997777,0.5,93
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-17.68009,2.637096,229.0,-6.70438,1.559377e-10,9.349865e-10,0.5,94
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-9.900174,3.119531,229.0,-3.17361,0.001712054,0.009219654,0.5,94
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-7.848714,2.547819,229.0,-3.080562,0.002318861,0.01233354,0.5,94
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-0.06879607,3.192861,229.0,-0.02154684,0.9828282,0.9999964,0.5,94
sbmd,creativity,self,self,PLPLvsPLAC,fixCondition,-11.91876,3.064584,229.0,-3.889193,0.0001318283,0.0007563392,0.5,95
sbmd,creativity,self,self,ACPLvsACAC,fixCondition,-11.96556,3.625224,229.0,-3.300641,0.001118767,0.006116421,0.5,95
sbmd,creativity,self,self,PLPLvsACPL,fixGuess,-1.85688,2.960835,229.0,-0.6271476,0.5311873,0.9232589,0.5,95
sbmd,creativity,self,self,PLACvsACAC,fixGuess,-1.903686,3.710442,229.0,-0.5130616,0.6084028,0.9559152,0.5,95
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.329901,1.613886,225.0,-2.682903,0.007840511,0.0389493,0.5,0
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.8701373,1.492422,225.0,-0.5830371,0.5604522,0.9371142,0.5,0
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.800915,1.751323,225.0,-1.599314,0.1111542,0.3810829,0.5,0
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.6588482,1.328465,225.0,0.495947,0.6204159,0.9599235,0.5,0
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.028223,1.894768,225.0,-2.65374,0.008528368,0.04210888,0.5,1
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-4.224828,1.752164,225.0,-2.411206,0.01670263,0.07785439,0.5,1
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.209382,2.056125,225.0,-0.5881851,0.556998,0.9355771,0.5,1
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.4059878,1.559672,225.0,-0.2603033,0.7948679,0.993805,0.5,1
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.294432,1.773628,225.0,-2.985086,0.003148273,0.01650878,0.5,2
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.201373,1.640141,225.0,-0.1227779,0.9023926,0.9993368,0.5,2
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.982838,1.924668,225.0,-1.549793,0.1225966,0.4096322,0.5,2
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.110221,1.459955,225.0,1.445401,0.1497366,0.4724562,0.5,2
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-7.09611,1.705553,225.0,-4.160591,4.51849e-05,0.0002626953,0.5,3
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.577231,1.57719,225.0,-1.000026,0.3183721,0.7495246,0.5,3
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.356979,1.850797,225.0,-2.35411,0.01942817,0.08916685,0.5,3
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.161899,1.40392,225.0,0.8276106,0.408768,0.8413309,0.5,3
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-8.42029,1.557365,225.0,-5.406753,1.634317e-07,9.752464e-07,0.5,4
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.631579,1.440155,225.0,-1.132919,0.258454,0.6695801,0.5,4
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.0,1.689989,225.0,-2.366879,0.01878679,0.08652826,0.5,4
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.788711,1.28194,225.0,2.175384,0.03064326,0.1332749,0.5,4
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.395118,1.523163,225.0,-2.885521,0.004287684,0.0221246,0.5,5
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.0423341,1.408526,225.0,-0.0300556,0.9760494,0.9999902,0.5,5
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.43135,1.652874,225.0,-2.680997,0.007883885,0.03914937,0.5,5
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.07856598,1.253786,225.0,-0.06266299,0.9500905,0.9999115,0.5,5
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.5164,1.62683,225.0,-2.776196,0.005963086,0.03017322,0.5,6
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.322654,1.504392,225.0,-0.8791955,0.3802332,0.8156508,0.5,6
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.83524,1.76537,225.0,-1.606032,0.1096694,0.3772811,0.5,6
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.358505,1.33912,225.0,0.2677169,0.7891625,0.9932705,0.5,6
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.965675,1.529934,225.0,-3.245679,0.001350282,0.007334374,0.5,7
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.2145309,1.414788,225.0,-0.1516346,0.879611,0.9987545,0.5,7
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.509153,1.660222,225.0,-1.511336,0.132106,0.4323965,0.5,7
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.241991,1.25936,225.0,1.780262,0.0763825,0.2855288,0.5,7
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.263921,1.611556,225.0,-3.886879,0.0001336253,0.00076642,0.5,8
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.702517,1.490266,225.0,-1.813446,0.07109547,0.2696796,0.5,8
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-5.771167,1.748794,225.0,-3.300084,0.001123754,0.006142078,0.5,8
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-2.209764,1.326546,225.0,-1.665802,0.09714444,0.3442731,0.5,8
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.456522,1.602796,225.0,-3.404376,0.0007850837,0.004338403,0.5,9
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,0.8564073,1.482167,225.0,0.5778077,0.5639717,0.9386539,0.5,9
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.869565,1.739289,225.0,-2.799745,0.005558717,0.02825096,0.5,9
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.443364,1.319336,225.0,1.094008,0.2751215,0.6935687,0.5,9
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-7.274981,1.558772,225.0,-4.667122,5.245902e-06,3.098123e-05,0.5,10
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.23913,1.441456,225.0,-0.8596381,0.3909036,0.8255853,0.5,10
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.550343,1.691516,225.0,-2.690098,0.007678701,0.03820191,0.5,10
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.485507,1.283098,225.0,1.15775,0.2481934,0.6540875,0.5,10
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-2.868421,1.503818,225.0,-1.907426,0.0577389,0.2278224,0.5,11
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.424485,1.390637,225.0,-1.743435,0.08262366,0.303754,0.5,11
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.259725,1.631881,225.0,-0.7719466,0.440956,0.867056,0.5,11
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.8157895,1.237862,225.0,-0.6590309,0.5105498,0.9122759,0.5,11
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-7.369184,1.617536,225.0,-4.555809,8.555961e-06,5.039642e-05,0.5,12
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.659611,1.495796,225.0,-0.4409764,0.6596535,0.971281,0.5,12
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.985126,1.755283,225.0,-2.840069,0.004923735,0.02520704,0.5,12
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.724447,1.331469,225.0,1.295146,0.196597,0.5669714,0.5,12
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.327994,1.584959,225.0,-3.992527,8.852265e-05,0.0005106598,0.5,13
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.2231121,1.465672,225.0,-0.1522251,0.8791458,0.99874,0.5,13
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-5.987414,1.719933,225.0,-3.48119,0.0005995083,0.003337302,0.5,13
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.1174676,1.304654,225.0,0.09003736,0.9283376,0.9997378,0.5,13
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.316552,1.699899,225.0,-3.127569,0.001995302,0.01067867,0.5,14
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.7877574,1.571961,225.0,-0.5011303,0.6167693,0.9587332,0.5,14
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.04119,1.844661,225.0,-2.190749,0.02949667,0.1289253,0.5,14
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.4876049,1.399266,225.0,0.3484719,0.7278117,0.9854348,0.5,14
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.370709,1.646208,225.0,-3.262473,0.001276192,0.006945545,0.5,15
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.294622,1.522311,225.0,-1.507328,0.1331293,0.4347964,0.5,15
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.718535,1.786398,225.0,-1.521797,0.129464,0.4261563,0.5,15
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.3575515,1.35507,225.0,0.2638619,0.7921278,0.993552,0.5,15
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.163616,1.689097,225.0,-3.649059,0.0003271935,0.001847144,0.5,16
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.22254,1.561972,225.0,-0.78269,0.4346322,0.8622594,0.5,16
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-3.185355,1.832939,225.0,-1.73784,0.08360723,0.3065801,0.5,16
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.755721,1.390374,225.0,1.262768,0.2079796,0.5875963,0.5,16
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.283753,1.435545,225.0,-3.680661,0.0002912209,0.00164795,0.5,17
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.06864989,1.327502,225.0,-0.05171357,0.9588028,0.9999502,0.5,17
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.457666,1.557794,225.0,-1.577658,0.1160491,0.393456,0.5,17
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.757437,1.181663,225.0,2.333522,0.02050295,0.09355733,0.5,17
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-7.229977,1.716192,225.0,-4.212802,3.650783e-05,0.0002126979,0.5,18
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-4.0246,1.587028,225.0,-2.535935,0.01189312,0.05719347,0.5,18
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-3.251716,1.862341,225.0,-1.746037,0.08216945,0.3024448,0.5,18
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.04633867,1.412678,225.0,-0.03280202,0.9738615,0.9999873,0.5,18
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-10.65789,1.732626,225.0,-6.151294,3.475869e-09,2.081828e-08,0.5,19
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.08810069,1.602225,225.0,-0.05498645,0.9561981,0.9999402,0.5,19
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-8.201373,1.880175,225.0,-4.362026,1.962714e-05,0.0001149622,0.5,19
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.368421,1.426205,225.0,1.660645,0.09817758,0.3470613,0.5,19
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-5.977117,1.552813,225.0,-3.849219,0.0001544328,0.0008837903,0.5,20
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.248856,1.435945,225.0,-1.566116,0.1187269,0.4001225,0.5,20
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-3.237986,1.685049,225.0,-1.921598,0.05591971,0.2219048,0.5,20
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.4902746,1.278192,225.0,0.3835687,0.7016603,0.9807624,0.5,20
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.28032,1.482899,225.0,-4.235165,3.330039e-05,0.0001941789,0.5,21
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.151602,1.371293,225.0,-1.569032,0.1180457,0.3984335,0.5,21
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-2.019451,1.609181,225.0,-1.254956,0.2107967,0.5925721,0.5,21
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.109268,1.220643,225.0,1.727998,0.08536069,0.311588,0.5,21
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-3.718535,1.65344,225.0,-2.248969,0.02548287,0.113427,0.5,22
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.432494,1.528999,225.0,-1.590907,0.1130345,0.3858648,0.5,22
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.435927,1.794245,225.0,-0.8002957,0.4243836,0.8542227,0.5,22
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.1498856,1.361023,225.0,-0.1101271,0.9124067,0.9995209,0.5,22
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.918002,1.610981,225.0,-3.052799,0.002540021,0.01345404,0.5,23
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.033181,1.489735,225.0,-0.6935331,0.4886904,0.8994915,0.5,23
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-3.019451,1.748171,225.0,-1.727206,0.08550302,0.3119929,0.5,23
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.8653699,1.326073,225.0,0.6525807,0.5146928,0.9145623,0.5,23
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.217773,1.466365,225.0,-4.240262,3.2608e-05,0.0001901784,0.5,24
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,1.847254,1.356003,225.0,1.362278,0.1744722,0.5243685,0.5,24
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-3.62357,1.591239,225.0,-2.2772,0.02371405,0.1064549,0.5,24
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,4.441457,1.207033,225.0,3.679647,0.0002923144,0.001654015,0.5,24
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-9.796339,1.415637,225.0,-6.920094,4.645303e-11,2.786898e-10,0.5,25
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.620709,1.309093,225.0,-1.23804,0.2169915,0.6033382,0.5,25
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-6.339817,1.536191,225.0,-4.126972,5.177915e-05,0.0003006015,0.5,25
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.835812,1.165276,225.0,1.575431,0.116562,0.3947383,0.5,25
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-2.524409,1.602952,225.0,-1.57485,0.1166961,0.3950733,0.5,26
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.760297,1.482311,225.0,-1.187536,0.2362683,0.6353553,0.5,26
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-0.6475973,1.739458,225.0,-0.3722983,0.7100212,0.9823525,0.5,26
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.1165141,1.319464,225.0,0.0883041,0.9297135,0.9997526,0.5,26
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.784516,1.626398,225.0,-4.171499,4.322341e-05,0.0002514055,0.5,27
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-0.2574371,1.503992,225.0,-0.1711692,0.8642445,0.9982127,0.5,27
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-6.900458,1.7649,225.0,-3.909829,0.0001222798,0.0007022674,0.5,27
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.3733791,1.338763,225.0,-0.2788985,0.7805789,0.9924091,0.5,27
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.736079,1.499483,225.0,-4.492269,1.126701e-05,6.625319e-05,0.5,28
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.093249,1.386629,225.0,-1.509596,0.1325494,0.4334376,0.5,28
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.946224,1.627177,225.0,-3.039757,0.002648013,0.01399962,0.5,28
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.3033944,1.234294,225.0,-0.245804,0.8060581,0.9947692,0.5,28
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.168955,1.622523,225.0,-3.802076,0.0001848201,0.001054595,0.5,29
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-2.482838,1.500408,225.0,-1.654775,0.09936446,0.3502495,0.5,29
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.306636,1.760695,225.0,-2.445986,0.01521319,0.07155697,0.5,29
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-0.6205187,1.335574,225.0,-0.4646083,0.6426613,0.9666793,0.5,29
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-3.072082,1.541116,225.0,-1.993414,0.04742385,0.1935144,0.5,30
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-3.507437,1.425128,225.0,-2.461138,0.01460202,0.06894776,0.5,30
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.1373,1.672356,225.0,-0.6800584,0.4971666,0.904595,0.5,30
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-1.572654,1.268564,225.0,-1.239712,0.2163733,0.6022746,0.5,30
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.490465,1.532379,225.0,-4.235548,3.324782e-05,0.0001938753,0.5,31
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.011442,1.417049,225.0,-0.7137662,0.4761115,0.8915653,0.5,31
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-4.54119,1.662875,225.0,-2.730927,0.00681617,0.03419007,0.5,31
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.9378337,1.261372,225.0,0.7435027,0.4579531,0.879352,0.5,31
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-3.901602,1.551641,225.0,-2.514501,0.0126194,0.06037651,0.5,32
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-1.906751,1.434861,225.0,-1.328875,0.1852353,0.5455216,0.5,32
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,0.4462243,1.683777,225.0,0.2650139,0.7912414,0.9934687,0.5,32
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,2.441076,1.277228,225.0,1.91123,0.05724579,0.2262238,0.5,32
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.474066,1.643069,225.0,-2.722993,0.006976585,0.03493984,0.5,33
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-3.772883,1.519408,225.0,-2.483127,0.0137538,0.06530122,0.5,33
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.792906,1.782991,225.0,-1.005561,0.3157071,0.7463235,0.5,33
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,-1.091724,1.352487,225.0,-0.8071976,0.4204051,0.8510132,0.5,33
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-6.329519,1.54807,225.0,-4.088651,6.041473e-05,0.0003501366,0.5,34
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-4.200801,1.431559,225.0,-2.934423,0.003687847,0.01918425,0.5,34
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-0.7860412,1.679903,225.0,-0.4679088,0.6403027,0.9660031,0.5,34
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.342677,1.274289,225.0,1.053668,0.2931651,0.7179757,0.5,34
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.702136,1.684589,225.0,-2.791265,0.005701361,0.02893045,0.5,35
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,-3.479405,1.557804,225.0,-2.233532,0.02649786,0.1173874,0.5,35
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-0.2311213,1.828047,225.0,-0.1264307,0.8995039,0.9992761,0.5,35
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,0.9916095,1.386664,225.0,0.7151044,0.4752859,0.89103,0.5,35
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-2.190313,1.766439,225.0,-1.239959,0.216282,0.6021173,0.5,36
sbmd,WEMWB,self,self,ACPLvsACAC,fixCondition,0.416476,1.633493,225.0,0.2549603,0.7989866,0.9941727,0.5,36
sbmd,WEMWB,self,self,PLPLvsACPL,fixGuess,-1.074371,1.916867,225.0,-0.5604826,0.575708,0.9435988,0.5,36
sbmd,WEMWB,self,self,PLACvsACAC,fixGuess,1.532418,1.454038,225.0,1.053905,0.2930568,0.717834,0.5,36
sbmd,WEMWB,self,self,PLPLvsPLAC,fixCondition,-4.129291,1.708395,225.0,-2.417059,0.01644331,0.07676404,0.5,37
