study,scale,guesser,respondent,strata,est,se,df,lower_CI,upper_CI,cgr,cgr_trial_id
sbmd,PANAS,self,self,ACAC,19.40909,1.942076,229.0,15.58247,23.23571,0.28571,94
sbmd,PANAS,self,self,PLPL,11.66667,1.342494,229.0,9.021447,14.31189,0.28571,95
sbmd,PANAS,self,self,ACPL,13.73864,0.9600133,229.0,11.84705,15.63022,0.28571,95
sbmd,PANAS,self,self,PLAC,18.15385,1.019697,229.0,16.14466,20.16303,0.28571,95
sbmd,PANAS,self,self,ACAC,20.54545,1.920027,229.0,16.76228,24.32863,0.28571,95
sbmd,PANAS,self,self,PLPL,11.80357,1.235656,229.0,9.368863,14.23828,0.35714,0
sbmd,PANAS,self,self,ACPL,12.40506,1.040347,229.0,10.35519,14.45494,0.35714,0
sbmd,PANAS,self,self,PLAC,17.77465,1.097394,229.0,15.61237,19.93693,0.35714,0
sbmd,PANAS,self,self,ACAC,20.0,1.779548,229.0,16.49362,23.50638,0.35714,0
sbmd,PANAS,self,self,PLPL,8.214286,1.286825,229.0,5.678755,10.74982,0.35714,1
sbmd,PANAS,self,self,ACPL,11.8481,1.083428,229.0,9.71334,13.98286,0.35714,1
sbmd,PANAS,self,self,PLAC,17.33803,1.142837,229.0,15.08621,19.58985,0.35714,1
sbmd,PANAS,self,self,ACAC,20.66667,1.85324,229.0,17.01509,24.31825,0.35714,1
sbmd,PANAS,self,self,PLPL,10.94643,1.371437,229.0,8.24418,13.64868,0.35714,2
sbmd,PANAS,self,self,ACPL,12.68354,1.154666,229.0,10.40842,14.95867,0.35714,2
sbmd,PANAS,self,self,PLAC,17.46479,1.217982,229.0,15.06491,19.86467,0.35714,2
sbmd,PANAS,self,self,ACAC,19.62963,1.975095,229.0,15.73795,23.52131,0.35714,2
sbmd,PANAS,self,self,PLPL,12.66071,1.282357,229.0,10.13399,15.18744,0.35714,3
sbmd,PANAS,self,self,ACPL,12.8481,1.079666,229.0,10.72075,14.97545,0.35714,3
sbmd,PANAS,self,self,PLAC,18.71831,1.138869,229.0,16.47431,20.96231,0.35714,3
sbmd,PANAS,self,self,ACAC,18.74074,1.846805,229.0,15.10184,22.37964,0.35714,3
sbmd,PANAS,self,self,PLPL,11.58929,1.144435,229.0,9.334318,13.84425,0.35714,4
sbmd,PANAS,self,self,ACPL,15.93671,0.9635437,229.0,14.03816,17.83525,0.35714,4
sbmd,PANAS,self,self,PLAC,18.49296,1.016379,229.0,16.49031,20.49561,0.35714,4
sbmd,PANAS,self,self,ACAC,20.33333,1.648174,229.0,17.08581,23.58086,0.35714,4
sbmd,PANAS,self,self,PLPL,9.392857,1.240735,229.0,6.94814,11.83757,0.35714,5
sbmd,PANAS,self,self,ACPL,13.51899,1.044623,229.0,11.46069,15.57729,0.35714,5
sbmd,PANAS,self,self,PLAC,18.78873,1.101905,229.0,16.61756,20.9599,0.35714,5
sbmd,PANAS,self,self,ACAC,17.44444,1.786863,229.0,13.92365,20.96524,0.35714,5
sbmd,PANAS,self,self,PLPL,12.32143,1.249112,229.0,9.860207,14.78265,0.35714,6
sbmd,PANAS,self,self,ACPL,14.39241,1.051676,229.0,12.32021,16.4646,0.35714,6
sbmd,PANAS,self,self,PLAC,18.57746,1.109344,229.0,16.39164,20.76329,0.35714,6
sbmd,PANAS,self,self,ACAC,17.77778,1.798927,229.0,14.23321,21.32234,0.35714,6
sbmd,PANAS,self,self,PLPL,9.678571,1.337803,229.0,7.042595,12.31455,0.35714,7
sbmd,PANAS,self,self,ACPL,8.734177,1.126348,229.0,6.514846,10.95351,0.35714,7
sbmd,PANAS,self,self,PLAC,16.69014,1.188111,229.0,14.34911,19.03117,0.35714,7
sbmd,PANAS,self,self,ACAC,19.40741,1.926657,229.0,15.61117,23.20365,0.35714,7
sbmd,PANAS,self,self,PLPL,10.41071,1.114834,229.0,8.214071,12.60736,0.35714,8
sbmd,PANAS,self,self,ACPL,12.82278,0.9386216,229.0,10.97335,14.67222,0.35714,8
sbmd,PANAS,self,self,PLAC,18.74648,0.9900905,229.0,16.79563,20.69733,0.35714,8
sbmd,PANAS,self,self,ACAC,21.07407,1.605544,229.0,17.91055,24.2376,0.35714,8
sbmd,PANAS,self,self,PLPL,11.98214,1.279547,229.0,9.460953,14.50333,0.35714,9
sbmd,PANAS,self,self,ACPL,10.94937,1.0773,229.0,8.82668,13.07205,0.35714,9
sbmd,PANAS,self,self,PLAC,18.94366,1.136373,229.0,16.70458,21.18275,0.35714,9
sbmd,PANAS,self,self,ACAC,20.85185,1.842758,229.0,17.22092,24.48278,0.35714,9
sbmd,PANAS,self,self,PLPL,9.071429,1.198258,229.0,6.710408,11.43245,0.35714,10
sbmd,PANAS,self,self,ACPL,13.60759,1.00886,229.0,11.61976,15.59543,0.35714,10
sbmd,PANAS,self,self,PLAC,18.26761,1.06418,229.0,16.17077,20.36444,0.35714,10
sbmd,PANAS,self,self,ACAC,21.59259,1.725689,229.0,18.19233,24.99285,0.35714,10
sbmd,PANAS,self,self,PLPL,10.89286,1.240413,229.0,8.448775,13.33694,0.35714,11
sbmd,PANAS,self,self,ACPL,12.40506,1.044352,229.0,10.3473,14.46283,0.35714,11
sbmd,PANAS,self,self,PLAC,17.76056,1.101618,229.0,15.58996,19.93117,0.35714,11
sbmd,PANAS,self,self,ACAC,20.33333,1.786399,229.0,16.81345,23.85321,0.35714,11
sbmd,PANAS,self,self,PLPL,10.875,1.186651,229.0,8.53685,13.21315,0.35714,12
sbmd,PANAS,self,self,ACPL,12.03797,0.9990874,229.0,10.0694,14.00655,0.35714,12
sbmd,PANAS,self,self,PLAC,19.98592,1.053872,229.0,17.90939,22.06244,0.35714,12
sbmd,PANAS,self,self,ACAC,21.33333,1.708973,229.0,17.96601,24.70065,0.35714,12
sbmd,PANAS,self,self,PLPL,10.03571,1.252174,229.0,7.568458,12.50297,0.35714,13
sbmd,PANAS,self,self,ACPL,11.79747,1.054254,229.0,9.72019,13.87475,0.35714,13
sbmd,PANAS,self,self,PLAC,18.73239,1.112064,229.0,16.54121,20.92358,0.35714,13
sbmd,PANAS,self,self,ACAC,18.77778,1.803337,229.0,15.22452,22.33103,0.35714,13
sbmd,PANAS,self,self,PLPL,10.10714,1.206675,229.0,7.729538,12.48475,0.35714,14
sbmd,PANAS,self,self,ACPL,13.46835,1.015946,229.0,11.46656,15.47015,0.35714,14
sbmd,PANAS,self,self,PLAC,17.80282,1.071655,229.0,15.69125,19.91438,0.35714,14
sbmd,PANAS,self,self,ACAC,19.37037,1.73781,229.0,15.94623,22.79451,0.35714,14
sbmd,PANAS,self,self,PLPL,10.5,1.247594,229.0,8.041769,12.95823,0.35714,15
sbmd,PANAS,self,self,ACPL,11.89873,1.050398,229.0,9.829054,13.96841,0.35714,15
sbmd,PANAS,self,self,PLAC,18.61972,1.107996,229.0,16.43655,20.80289,0.35714,15
sbmd,PANAS,self,self,ACAC,19.40741,1.796741,229.0,15.86715,22.94766,0.35714,15
sbmd,PANAS,self,self,PLPL,12.33929,1.272655,229.0,9.831676,14.8469,0.35714,16
sbmd,PANAS,self,self,ACPL,13.64557,1.071497,229.0,11.53432,15.75682,0.35714,16
sbmd,PANAS,self,self,PLAC,19.56338,1.130252,229.0,17.33636,21.7904,0.35714,16
sbmd,PANAS,self,self,ACAC,16.62963,1.832832,229.0,13.01826,20.241,0.35714,16
sbmd,PANAS,self,self,PLPL,12.0,1.25924,229.0,9.518821,14.48118,0.35714,17
sbmd,PANAS,self,self,ACPL,11.82278,1.060203,229.0,9.733784,13.91179,0.35714,17
sbmd,PANAS,self,self,PLAC,17.42254,1.118339,229.0,15.21899,19.62609,0.35714,17
sbmd,PANAS,self,self,ACAC,20.33333,1.813513,229.0,16.76003,23.90664,0.35714,17
sbmd,PANAS,self,self,PLPL,11.78571,1.290047,229.0,9.243836,14.32759,0.35714,18
sbmd,PANAS,self,self,ACPL,13.74684,1.08614,229.0,11.60673,15.88694,0.35714,18
sbmd,PANAS,self,self,PLAC,18.49296,1.145698,229.0,16.2355,20.75042,0.35714,18
sbmd,PANAS,self,self,ACAC,18.07407,1.85788,229.0,14.41335,21.7348,0.35714,18
sbmd,PANAS,self,self,PLPL,10.69643,1.218618,229.0,8.295291,13.09757,0.35714,19
sbmd,PANAS,self,self,ACPL,11.62025,1.026002,229.0,9.598643,13.64186,0.35714,19
sbmd,PANAS,self,self,PLAC,17.4507,1.082262,229.0,15.31824,19.58317,0.35714,19
sbmd,PANAS,self,self,ACAC,19.33333,1.755011,229.0,15.8753,22.79137,0.35714,19
sbmd,PANAS,self,self,PLPL,10.69643,1.207249,229.0,8.317693,13.07516,0.35714,20
sbmd,PANAS,self,self,ACPL,13.29114,1.01643,229.0,11.28839,15.29389,0.35714,20
sbmd,PANAS,self,self,PLAC,18.35211,1.072165,229.0,16.23954,20.46468,0.35714,20
sbmd,PANAS,self,self,ACAC,21.66667,1.738637,229.0,18.2409,25.09244,0.35714,20
sbmd,PANAS,self,self,PLPL,11.05357,1.187964,229.0,8.712833,13.39431,0.35714,21
sbmd,PANAS,self,self,ACPL,12.65823,1.000193,229.0,10.68747,14.62899,0.35714,21
sbmd,PANAS,self,self,PLAC,18.16901,1.055038,229.0,16.09019,20.24784,0.35714,21
sbmd,PANAS,self,self,ACAC,19.14815,1.710864,229.0,15.7771,22.5192,0.35714,21
sbmd,PANAS,self,self,PLPL,8.892857,1.22819,229.0,6.47286,11.31285,0.35714,22
sbmd,PANAS,self,self,ACPL,12.26582,1.034061,229.0,10.22833,14.30331,0.35714,22
sbmd,PANAS,self,self,PLAC,18.84507,1.090763,229.0,16.69586,20.99428,0.35714,22
sbmd,PANAS,self,self,ACAC,22.37037,1.768796,229.0,18.88518,25.85556,0.35714,22
sbmd,PANAS,self,self,PLPL,11.83929,1.233469,229.0,9.408886,14.26969,0.35714,23
sbmd,PANAS,self,self,ACPL,12.41772,1.038506,229.0,10.37147,14.46397,0.35714,23
sbmd,PANAS,self,self,PLAC,17.49296,1.095452,229.0,15.3345,19.65141,0.35714,23
sbmd,PANAS,self,self,ACAC,18.59259,1.776399,229.0,15.09242,22.09277,0.35714,23
sbmd,PANAS,self,self,PLPL,9.553571,1.224743,229.0,7.140366,11.96678,0.35714,24
sbmd,PANAS,self,self,ACPL,12.17722,1.031158,229.0,10.14544,14.20899,0.35714,24
sbmd,PANAS,self,self,PLAC,19.26761,1.087702,229.0,17.12442,21.41079,0.35714,24
sbmd,PANAS,self,self,ACAC,21.22222,1.763831,229.0,17.74681,24.69764,0.35714,24
sbmd,PANAS,self,self,PLPL,9.767857,1.121919,229.0,7.557253,11.97846,0.35714,25
sbmd,PANAS,self,self,ACPL,13.40506,0.9445872,229.0,11.54387,15.26626,0.35714,25
sbmd,PANAS,self,self,PLAC,18.61972,0.9963833,229.0,16.65647,20.58297,0.35714,25
sbmd,PANAS,self,self,ACAC,19.92593,1.615748,229.0,16.74229,23.10956,0.35714,25
sbmd,PANAS,self,self,PLPL,11.55357,1.221685,229.0,9.146391,13.96075,0.35714,26
sbmd,PANAS,self,self,ACPL,12.59494,1.028584,229.0,10.56824,14.62163,0.35714,26
sbmd,PANAS,self,self,PLAC,17.08451,1.084986,229.0,14.94668,19.22234,0.35714,26
sbmd,PANAS,self,self,ACAC,20.7037,1.759427,229.0,17.23697,24.17044,0.35714,26
sbmd,PANAS,self,self,PLPL,11.08929,1.320278,229.0,8.487841,13.69073,0.35714,27
sbmd,PANAS,self,self,ACPL,12.08861,1.111593,229.0,9.89835,14.27886,0.35714,27
sbmd,PANAS,self,self,PLAC,18.40845,1.172547,229.0,16.09809,20.71881,0.35714,27
sbmd,PANAS,self,self,ACAC,22.92593,1.901417,229.0,19.17942,26.67244,0.35714,27
sbmd,PANAS,self,self,PLPL,8.982143,1.283956,229.0,6.452264,11.51202,0.35714,28
sbmd,PANAS,self,self,ACPL,13.34177,1.081013,229.0,11.21177,15.47177,0.35714,28
sbmd,PANAS,self,self,PLAC,17.74648,1.14029,229.0,15.49968,19.99328,0.35714,28
sbmd,PANAS,self,self,ACAC,20.48148,1.849109,229.0,16.83804,24.12492,0.35714,28
sbmd,PANAS,self,self,PLPL,12.48214,1.220873,229.0,10.07656,14.88772,0.35714,29
sbmd,PANAS,self,self,ACPL,13.94937,1.0279,229.0,11.92402,15.97472,0.35714,29
sbmd,PANAS,self,self,PLAC,18.70423,1.084265,229.0,16.56781,20.84064,0.35714,29
sbmd,PANAS,self,self,ACAC,17.0,1.758258,229.0,13.53557,20.46443,0.35714,29
sbmd,PANAS,self,self,PLPL,9.803571,1.253686,229.0,7.333337,12.27381,0.35714,30
sbmd,PANAS,self,self,ACPL,10.20253,1.055527,229.0,8.122746,12.28232,0.35714,30
sbmd,PANAS,self,self,PLAC,18.8169,1.113406,229.0,16.62307,21.01073,0.35714,30
sbmd,PANAS,self,self,ACAC,18.7037,1.805514,229.0,15.14616,22.26125,0.35714,30
sbmd,PANAS,self,self,PLPL,11.69643,1.210801,229.0,9.310693,14.08216,0.35714,31
sbmd,PANAS,self,self,ACPL,13.93671,1.01942,229.0,11.92807,15.94535,0.35714,31
sbmd,PANAS,self,self,PLAC,17.83099,1.07532,229.0,15.7122,19.94977,0.35714,31
sbmd,PANAS,self,self,ACAC,19.33333,1.743753,229.0,15.89748,22.76919,0.35714,31
sbmd,PANAS,self,self,PLPL,9.035714,1.30137,229.0,6.471525,11.5999,0.35714,32
sbmd,PANAS,self,self,ACPL,12.91139,1.095673,229.0,10.7525,15.07028,0.35714,32
sbmd,PANAS,self,self,PLAC,17.09859,1.155754,229.0,14.82132,19.37586,0.35714,32
sbmd,PANAS,self,self,ACAC,19.7037,1.874186,229.0,16.01085,23.39656,0.35714,32
sbmd,PANAS,self,self,PLPL,9.875,1.279046,229.0,7.354797,12.3952,0.35714,33
sbmd,PANAS,self,self,ACPL,9.974684,1.076878,229.0,7.852827,12.09654,0.35714,33
sbmd,PANAS,self,self,PLAC,17.56338,1.135929,229.0,15.32517,19.80159,0.35714,33
sbmd,PANAS,self,self,ACAC,20.66667,1.842037,229.0,17.03716,24.29617,0.35714,33
sbmd,PANAS,self,self,PLPL,8.857143,1.308386,229.0,6.279128,11.43516,0.35714,34
sbmd,PANAS,self,self,ACPL,11.91139,1.101581,229.0,9.740862,14.08192,0.35714,34
sbmd,PANAS,self,self,PLAC,17.30986,1.161986,229.0,15.02031,19.59941,0.35714,34
sbmd,PANAS,self,self,ACAC,16.11111,1.884292,229.0,12.39835,19.82388,0.35714,34
sbmd,PANAS,self,self,PLPL,11.25,1.390073,229.0,8.511032,13.98897,0.35714,35
sbmd,PANAS,self,self,ACPL,10.4557,1.170356,229.0,8.149653,12.76174,0.35714,35
sbmd,PANAS,self,self,PLAC,17.80282,1.234532,229.0,15.37032,20.23531,0.35714,35
sbmd,PANAS,self,self,ACAC,17.40741,2.001934,229.0,13.46284,21.35197,0.35714,35
sbmd,PANAS,self,self,PLPL,12.53571,1.188776,229.0,10.19338,14.87805,0.35714,36
sbmd,PANAS,self,self,ACPL,11.18987,1.000877,229.0,9.217768,13.16198,0.35714,36
sbmd,PANAS,self,self,PLAC,17.28169,1.05576,229.0,15.20145,19.36193,0.35714,36
sbmd,PANAS,self,self,ACAC,20.62963,1.712034,229.0,17.25628,24.00298,0.35714,36
sbmd,PANAS,self,self,PLPL,13.26786,1.285403,229.0,10.73513,15.80059,0.35714,37
sbmd,PANAS,self,self,ACPL,11.68354,1.082231,229.0,9.551142,13.81595,0.35714,37
sbmd,PANAS,self,self,PLAC,18.87324,1.141574,229.0,16.62391,21.12257,0.35714,37
sbmd,PANAS,self,self,ACAC,20.55556,1.851192,229.0,16.90801,24.2031,0.35714,37
sbmd,PANAS,self,self,PLPL,14.66071,1.270552,229.0,12.15725,17.16418,0.35714,38
sbmd,PANAS,self,self,ACPL,13.02532,1.069727,229.0,10.91755,15.13308,0.35714,38
sbmd,PANAS,self,self,PLAC,18.07042,1.128385,229.0,15.84708,20.29377,0.35714,38
sbmd,PANAS,self,self,ACAC,19.44444,1.829804,229.0,15.83904,23.04985,0.35714,38
sbmd,PANAS,self,self,PLPL,11.875,1.231105,229.0,9.449259,14.30074,0.35714,39
sbmd,PANAS,self,self,ACPL,13.56962,1.036515,229.0,11.52729,15.61195,0.35714,39
sbmd,PANAS,self,self,PLAC,17.60563,1.093352,229.0,15.45132,19.75995,0.35714,39
sbmd,PANAS,self,self,ACAC,20.07407,1.772994,229.0,16.58061,23.56754,0.35714,39
sbmd,PANAS,self,self,PLPL,9.392857,1.197981,229.0,7.032382,11.75333,0.35714,40
sbmd,PANAS,self,self,ACPL,13.51899,1.008627,229.0,11.53161,15.50636,0.35714,40
sbmd,PANAS,self,self,PLAC,18.61972,1.063934,229.0,16.52337,20.71607,0.35714,40
sbmd,PANAS,self,self,ACAC,17.77778,1.72529,229.0,14.37831,21.17725,0.35714,40
sbmd,PANAS,self,self,PLPL,11.32143,1.21566,229.0,8.92612,13.71674,0.35714,41
sbmd,PANAS,self,self,ACPL,12.24051,1.023511,229.0,10.2238,14.25721,0.35714,41
sbmd,PANAS,self,self,PLAC,17.39437,1.079635,229.0,15.26708,19.52165,0.35714,41
sbmd,PANAS,self,self,ACAC,20.18519,1.75075,229.0,16.73555,23.63482,0.35714,41
sbmd,PANAS,self,self,PLPL,9.982143,1.278826,229.0,7.462373,12.50191,0.35714,42
sbmd,PANAS,self,self,ACPL,13.51899,1.076693,229.0,11.3975,15.64048,0.35714,42
sbmd,PANAS,self,self,PLAC,17.95775,1.135733,229.0,15.71992,20.19557,0.35714,42
sbmd,PANAS,self,self,ACAC,19.51852,1.84172,229.0,15.88964,23.1474,0.35714,42
sbmd,PANAS,self,self,PLPL,9.607143,1.309732,229.0,7.026476,12.18781,0.35714,43
sbmd,PANAS,self,self,ACPL,12.98734,1.102714,229.0,10.81458,15.1601,0.35714,43
sbmd,PANAS,self,self,PLAC,16.30986,1.163181,229.0,14.01795,18.60176,0.35714,43
sbmd,PANAS,self,self,ACAC,21.48148,1.88623,229.0,17.7649,25.19807,0.35714,43
sbmd,PANAS,self,self,PLPL,10.125,1.199259,229.0,7.762008,12.48799,0.35714,44
sbmd,PANAS,self,self,ACPL,13.77215,1.009702,229.0,11.78266,15.76165,0.35714,44
sbmd,PANAS,self,self,PLAC,19.25352,1.065069,229.0,17.15493,21.35211,0.35714,44
sbmd,PANAS,self,self,ACAC,22.37037,1.72713,229.0,18.96727,25.77347,0.35714,44
sbmd,PANAS,self,self,PLPL,11.35714,1.18667,229.0,9.018956,13.69533,0.35714,45
sbmd,PANAS,self,self,ACPL,11.73418,0.9991032,229.0,9.765567,13.70279,0.35714,45
sbmd,PANAS,self,self,PLAC,18.94366,1.053889,229.0,16.8671,21.02022,0.35714,45
sbmd,PANAS,self,self,ACAC,16.59259,1.709,229.0,13.22522,19.95997,0.35714,45
sbmd,PANAS,self,self,PLPL,10.85714,1.338344,229.0,8.220101,13.49419,0.35714,46
sbmd,PANAS,self,self,ACPL,10.55696,1.126803,229.0,8.336734,12.77719,0.35714,46
sbmd,PANAS,self,self,PLAC,18.43662,1.188591,229.0,16.09465,20.77859,0.35714,46
sbmd,PANAS,self,self,ACAC,16.81481,1.927435,229.0,13.01704,20.61259,0.35714,46
sbmd,PANAS,self,self,PLPL,10.33929,1.221492,229.0,7.932486,12.74609,0.35714,47
sbmd,PANAS,self,self,ACPL,13.06329,1.028421,229.0,11.03691,15.08967,0.35714,47
sbmd,PANAS,self,self,PLAC,17.83099,1.084814,229.0,15.69349,19.96848,0.35714,47
sbmd,PANAS,self,self,ACAC,19.48148,1.759149,229.0,16.01529,22.94767,0.35714,47
sbmd,PANAS,self,self,PLPL,10.30357,1.167912,229.0,8.002344,12.6048,0.35714,48
sbmd,PANAS,self,self,ACPL,13.8481,0.9833104,229.0,11.91061,15.78559,0.35714,48
sbmd,PANAS,self,self,PLAC,17.91549,1.03723,229.0,15.87176,19.95923,0.35714,48
sbmd,PANAS,self,self,ACAC,18.55556,1.681986,229.0,15.24141,21.8697,0.35714,48
sbmd,PANAS,self,self,PLPL,10.42857,1.256571,229.0,7.952652,12.90449,0.35714,49
sbmd,PANAS,self,self,ACPL,12.88608,1.057956,229.0,10.8015,14.97065,0.35714,49
sbmd,PANAS,self,self,PLAC,19.12676,1.115969,229.0,16.92788,21.32564,0.35714,49
sbmd,PANAS,self,self,ACAC,18.74074,1.80967,229.0,15.17501,22.30647,0.35714,49
sbmd,PANAS,self,self,PLPL,10.16071,1.193814,229.0,7.808451,12.51298,0.35714,50
sbmd,PANAS,self,self,ACPL,11.62025,1.005118,229.0,9.639792,13.60071,0.35714,50
sbmd,PANAS,self,self,PLAC,18.50704,1.060233,229.0,16.41798,20.5961,0.35714,50
sbmd,PANAS,self,self,ACAC,20.51852,1.719288,229.0,17.13087,23.90616,0.35714,50
sbmd,PANAS,self,self,PLPL,9.267857,1.176518,229.0,6.949672,11.58604,0.35714,51
sbmd,PANAS,self,self,ACPL,12.94937,0.9905564,229.0,10.9976,14.90114,0.35714,51
sbmd,PANAS,self,self,PLAC,17.69014,1.044873,229.0,15.63135,19.74894,0.35714,51
sbmd,PANAS,self,self,ACAC,19.03704,1.69438,229.0,15.69847,22.37561,0.35714,51
sbmd,PANAS,self,self,PLPL,9.553571,1.345125,229.0,6.903168,12.20397,0.35714,52
sbmd,PANAS,self,self,ACPL,9.898734,1.132513,229.0,7.667257,12.13021,0.35714,52
sbmd,PANAS,self,self,PLAC,18.67606,1.194614,229.0,16.32222,21.0299,0.35714,52
sbmd,PANAS,self,self,ACAC,21.22222,1.937201,229.0,17.4052,25.03924,0.35714,52
sbmd,PANAS,self,self,PLPL,9.857143,1.308078,229.0,7.279736,12.43455,0.35714,53
sbmd,PANAS,self,self,ACPL,13.24051,1.101322,229.0,11.07049,15.41053,0.35714,53
sbmd,PANAS,self,self,PLAC,17.59155,1.161712,229.0,15.30254,19.88056,0.35714,53
sbmd,PANAS,self,self,ACAC,19.62963,1.883848,229.0,15.91774,23.34152,0.35714,53
sbmd,PANAS,self,self,PLPL,9.589286,1.255044,229.0,7.116375,12.0622,0.35714,54
sbmd,PANAS,self,self,ACPL,10.8481,1.056671,229.0,8.766062,12.93014,0.35714,54
sbmd,PANAS,self,self,PLAC,18.40845,1.114613,229.0,16.21224,20.60466,0.35714,54
sbmd,PANAS,self,self,ACAC,16.55556,1.807471,229.0,12.99416,20.11695,0.35714,54
sbmd,PANAS,self,self,PLPL,12.42857,1.146153,229.0,10.17022,14.68693,0.35714,55
sbmd,PANAS,self,self,ACPL,14.12658,0.9649906,229.0,12.22519,16.02798,0.35714,55
sbmd,PANAS,self,self,PLAC,17.47887,1.017905,229.0,15.47322,19.48453,0.35714,55
sbmd,PANAS,self,self,ACAC,18.62963,1.650649,229.0,15.37723,21.88203,0.35714,55
sbmd,PANAS,self,self,PLPL,11.5,1.351291,229.0,8.837447,14.16255,0.35714,56
sbmd,PANAS,self,self,ACPL,10.27848,1.137704,229.0,8.036774,12.52019,0.35714,56
sbmd,PANAS,self,self,PLAC,19.85915,1.20009,229.0,17.49453,22.22378,0.35714,56
sbmd,PANAS,self,self,ACAC,14.33333,1.946082,229.0,10.49882,18.16785,0.35714,56
sbmd,PANAS,self,self,PLPL,11.125,1.275491,229.0,8.611801,13.6382,0.35714,57
sbmd,PANAS,self,self,ACPL,12.67089,1.073885,229.0,10.55493,14.78685,0.35714,57
sbmd,PANAS,self,self,PLAC,18.74648,1.132771,229.0,16.51449,20.97847,0.35714,57
sbmd,PANAS,self,self,ACAC,16.18519,1.836917,229.0,12.56577,19.80461,0.35714,57
sbmd,PANAS,self,self,PLPL,11.60714,1.225994,229.0,9.191473,14.02281,0.35714,58
sbmd,PANAS,self,self,ACPL,12.07595,1.032212,229.0,10.0421,14.1098,0.35714,58
sbmd,PANAS,self,self,PLAC,18.21127,1.088813,229.0,16.0659,20.35664,0.35714,58
sbmd,PANAS,self,self,ACAC,21.40741,1.765633,229.0,17.92844,24.88637,0.35714,58
sbmd,PANAS,self,self,PLPL,7.803571,1.2807,229.0,5.28011,10.32703,0.35714,59
sbmd,PANAS,self,self,ACPL,12.74684,1.078271,229.0,10.62224,14.87144,0.35714,59
sbmd,PANAS,self,self,PLAC,17.49296,1.137397,229.0,15.25186,19.73406,0.35714,59
sbmd,PANAS,self,self,ACAC,19.37037,1.844418,229.0,15.73617,23.00457,0.35714,59
sbmd,PANAS,self,self,PLPL,9.196429,1.258919,229.0,6.715883,11.67697,0.35714,60
sbmd,PANAS,self,self,ACPL,12.20253,1.059933,229.0,10.11406,14.291,0.35714,60
sbmd,PANAS,self,self,PLAC,19.56338,1.118054,229.0,17.36039,21.76637,0.35714,60
sbmd,PANAS,self,self,ACAC,22.14815,1.813051,229.0,18.57575,25.72054,0.35714,60
sbmd,PANAS,self,self,PLPL,12.26786,1.253841,229.0,9.797317,14.7384,0.35714,61
sbmd,PANAS,self,self,ACPL,12.13924,1.055658,229.0,10.0592,14.21928,0.35714,61
sbmd,PANAS,self,self,PLAC,18.77465,1.113544,229.0,16.58055,20.96875,0.35714,61
sbmd,PANAS,self,self,ACAC,20.33333,1.805738,229.0,16.77535,23.89132,0.35714,61
sbmd,PANAS,self,self,PLPL,11.92857,1.168954,229.0,9.625292,14.23185,0.35714,62
sbmd,PANAS,self,self,ACPL,14.35443,0.9841872,229.0,12.41521,16.29365,0.35714,62
sbmd,PANAS,self,self,PLAC,18.23944,1.038155,229.0,16.19388,20.28499,0.35714,62
sbmd,PANAS,self,self,ACAC,20.55556,1.683486,229.0,17.23845,23.87266,0.35714,62
sbmd,PANAS,self,self,PLPL,12.32143,1.198006,229.0,9.960905,14.68195,0.35714,63
sbmd,PANAS,self,self,ACPL,11.65823,1.008648,229.0,9.670812,13.64564,0.35714,63
sbmd,PANAS,self,self,PLAC,19.61972,1.063956,229.0,17.52332,21.71611,0.35714,63
sbmd,PANAS,self,self,ACAC,21.59259,1.725326,229.0,18.19305,24.99214,0.35714,63
sbmd,PANAS,self,self,PLPL,10.57143,1.238601,229.0,8.130916,13.01194,0.35714,64
sbmd,PANAS,self,self,ACPL,10.20253,1.042826,229.0,8.14777,12.25729,0.35714,64
sbmd,PANAS,self,self,PLAC,17.60563,1.100009,229.0,15.4382,19.77307,0.35714,64
sbmd,PANAS,self,self,ACAC,21.62963,1.78379,229.0,18.11489,25.14437,0.35714,64
sbmd,PANAS,self,self,PLPL,13.19643,1.162545,229.0,10.90578,15.48708,0.35714,65
sbmd,PANAS,self,self,ACPL,10.36709,0.9787913,229.0,8.4385,12.29568,0.35714,65
sbmd,PANAS,self,self,PLAC,19.78873,1.032463,229.0,17.75439,21.82307,0.35714,65
sbmd,PANAS,self,self,ACAC,21.51852,1.674256,229.0,18.2196,24.81743,0.35714,65
sbmd,PANAS,self,self,PLPL,10.57143,1.286305,229.0,8.036923,13.10593,0.35714,66
sbmd,PANAS,self,self,ACPL,13.31646,1.08299,229.0,11.18256,15.45035,0.35714,66
sbmd,PANAS,self,self,PLAC,17.70423,1.142375,229.0,15.45332,19.95514,0.35714,66
sbmd,PANAS,self,self,ACAC,19.48148,1.852491,229.0,15.83138,23.13159,0.35714,66
sbmd,PANAS,self,self,PLPL,10.80357,1.31224,229.0,8.217964,13.38918,0.35714,67
sbmd,PANAS,self,self,ACPL,11.50633,1.104825,229.0,9.329407,13.68325,0.35714,67
sbmd,PANAS,self,self,PLAC,17.57746,1.165408,229.0,15.28117,19.87376,0.35714,67
sbmd,PANAS,self,self,ACAC,16.44444,1.889841,229.0,12.72074,20.16814,0.35714,67
sbmd,PANAS,self,self,PLPL,12.55357,1.272192,229.0,10.04687,15.06027,0.35714,68
sbmd,PANAS,self,self,ACPL,12.48101,1.071108,229.0,10.37053,14.5915,0.35714,68
