study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id
sbmd,creativity,self,self,with_guess,conditionAC,0.5787841191066979,3.712094982848403,0.15591845623049744,0.8762346547466204,0.78571,37
sbmd,creativity,self,self,with_guess,guessAC,17.998655913978492,3.837826713351672,4.689804219497916,4.700279503847636e-06,0.78571,37
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-0.4862699948129132,5.58031639563654,-0.08714021935981014,0.9306362048007657,0.78571,37
sbmd,creativity,self,self,without_guess,intercept,50.310810810810814,1.590619150262614,31.62970268684645,6.589860122138025e-86,0.78571,38
sbmd,creativity,self,self,without_guess,conditionAC,6.548012718600956,2.6335083790515315,2.4864218282682087,0.013611466689476142,0.78571,38
sbmd,creativity,self,self,with_guess,intercept,47.072580645161295,1.6240490878400207,28.98470310880052,1.4168988149316722e-78,0.78571,38
sbmd,creativity,self,self,with_guess,conditionAC,0.004342431761787204,3.900839731869873,0.0011132043509271923,0.9991127607472537,0.78571,38
sbmd,creativity,self,self,with_guess,guessAC,19.969086021505376,4.032964403293977,4.951465975051841,1.429192478901841e-06,0.78571,38
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.876517573004725,5.864052512956098,-1.0021256733327484,0.31734062571472066,0.78571,38
sbmd,creativity,self,self,without_guess,intercept,49.39864864864866,1.4368780044437215,34.37915292451919,8.249935906969633e-93,0.78571,39
sbmd,creativity,self,self,without_guess,conditionAC,10.236645468998411,2.378966871958404,4.3029794107941655,2.489258683658721e-05,0.78571,39
sbmd,creativity,self,self,with_guess,intercept,47.250000000000014,1.5258378406039934,30.966593397170172,8.039270485576826e-84,0.78571,39
sbmd,creativity,self,self,with_guess,conditionAC,7.365384615384617,3.664943946327873,2.0096854749345994,0.04563779179745808,0.78571,39
sbmd,creativity,self,self,with_guess,guessAC,13.249999999999996,3.789078632185426,3.496892328243343,0.0005652475061736731,0.78571,39
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-6.01792698826597,5.509435207686745,-1.0922947201320707,0.2758513779473046,0.78571,39
sbmd,creativity,self,self,without_guess,intercept,49.986486486486484,1.4769350028221175,33.84474360142636,1.6940489942558006e-91,0.78571,40
sbmd,creativity,self,self,without_guess,conditionAC,8.942925278219397,2.4452872358567905,3.6572085058489807,0.00031579582801995345,0.78571,40
sbmd,creativity,self,self,with_guess,intercept,47.798387096774206,1.5266868880217366,31.308572485816534,1.0488855406692709e-84,0.78571,40
sbmd,creativity,self,self,with_guess,conditionAC,-0.1060794044665008,3.666983292260316,-0.028928248647981655,0.9769470106147526,0.78571,40
sbmd,creativity,self,self,with_guess,guessAC,13.493279569892476,3.7911870524530804,3.5591173379751004,0.0004523273250322299,0.78571,40
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,2.6957686700032224,5.512500914678557,0.4890282490157949,0.6252897341289283,0.78571,40
sbmd,creativity,self,self,without_guess,intercept,49.14864864864865,1.5900779104112008,30.909585201355704,4.893512771659889e-84,0.78571,41
sbmd,creativity,self,self,without_guess,conditionAC,11.533704292527824,2.6326122753654055,4.381087333085139,1.7919911761340668e-05,0.78571,41
sbmd,creativity,self,self,with_guess,intercept,46.31451612903227,1.6657738113626515,27.80360443483359,2.3830725951846534e-75,0.78571,41
sbmd,creativity,self,self,with_guess,conditionAC,8.031637717121585,4.0010592760554715,2.0073778374610196,0.0458846532104194,0.78571,41
sbmd,creativity,self,self,with_guess,guessAC,17.477150537634415,4.136578466418053,4.225025750029646,3.450449096270242e-05,0.78571,41
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-8.348728112601824,6.01471050208788,-1.3880515296128948,0.1664702782651067,0.78571,41
sbmd,creativity,self,self,without_guess,intercept,47.668918918918926,1.6667807771689342,28.599393256673917,7.487586411221197e-78,0.78571,42
sbmd,creativity,self,self,without_guess,conditionAC,14.295786963434024,2.7596053662447746,5.18037366440097,4.820996180092825e-07,0.78571,42
sbmd,creativity,self,self,with_guess,intercept,44.395161290322584,1.6713090224013454,26.563107537429186,7.023527086238639e-72,0.78571,42
sbmd,creativity,self,self,with_guess,conditionAC,3.4509925558312724,4.014354422923685,0.859663146862326,0.3908737923280379,0.78571,42
sbmd,creativity,self,self,with_guess,guessAC,20.188172043010756,4.150323930918428,4.864240088012432,2.1367956615101606e-06,0.78571,42
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,0.1521147888014997,6.034696824203528,0.02520669939729344,0.9799120445933183,0.78571,42
sbmd,creativity,self,self,without_guess,intercept,49.12837837837837,1.5807260960224898,31.0796275850686,1.759818508602309e-84,0.78571,43
sbmd,creativity,self,self,without_guess,conditionAC,12.753974562798094,2.617128945149031,4.873269460581287,2.0397867483495736e-06,0.78571,43
sbmd,creativity,self,self,with_guess,intercept,45.564516129032256,1.6257849067433217,28.02616504805944,5.801359981418079e-76,0.78571,43
sbmd,creativity,self,self,with_guess,conditionAC,12.127791563275437,3.9050090340147565,3.1057012820292513,0.0021378516069713235,0.78571,43
sbmd,creativity,self,self,with_guess,guessAC,21.97715053763441,4.037274923154487,5.443560559027467,1.341211092599802e-07,0.78571,43
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-15.940644670620074,5.870320139518714,-2.7154642833375333,0.007122826353399209,0.78571,43
sbmd,creativity,self,self,without_guess,intercept,50.33108108108109,1.657593945278196,30.363938782748125,1.333539684406481e-82,0.78571,44
sbmd,creativity,self,self,without_guess,conditionAC,13.398330683624803,2.7443951892786522,4.882070459811028,1.9589640572594163e-06,0.78571,44
sbmd,creativity,self,self,with_guess,intercept,47.266129032258064,1.6768965016425559,28.186670427161058,2.1021997400586006e-76,0.78571,44
sbmd,creativity,self,self,with_guess,conditionAC,2.8877171215880924,4.027775113953475,0.7169509319386118,0.4741349752692754,0.78571,44
sbmd,creativity,self,self,with_guess,guessAC,18.900537634408607,4.164199191865076,4.538816892172579,9.138266249269601e-06,0.78571,44
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,0.6574806185248997,6.054871874287198,0.10858704067991543,0.913625125163531,0.78571,44
sbmd,creativity,self,self,without_guess,intercept,46.79729729729731,1.566689800169176,29.87017423120007,2.7374647926221416e-81,0.78571,45
sbmd,creativity,self,self,without_guess,conditionAC,14.74387917329094,2.5938897538351045,5.684080887204977,3.946703860191414e-08,0.78571,45
sbmd,creativity,self,self,with_guess,intercept,43.68548387096776,1.5965281555633075,27.3628020393753,3.984516836272752e-74,0.78571,45
sbmd,creativity,self,self,with_guess,conditionAC,7.352977667493796,3.8347365907229,1.9174661658071435,0.05642289917136039,0.78571,45
sbmd,creativity,self,self,with_guess,guessAC,19.189516129032253,3.964622294026168,4.840187716733248,2.3851911221499196e-06,0.78571,45
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-4.0584861420700635,5.764681014099008,-0.7040261433623115,0.4821317670377411,0.78571,45
sbmd,creativity,self,self,without_guess,intercept,50.16891891891892,1.5708556721376115,31.93731913680481,1.0662101505825571e-86,0.78571,46
sbmd,creativity,self,self,without_guess,conditionAC,9.489904610492845,2.600786979191105,3.6488588594227696,0.0003256543557859342,0.78571,46
sbmd,creativity,self,self,with_guess,intercept,46.53225806451613,1.566847104616586,29.69802090287729,1.735089286911933e-80,0.78571,46
sbmd,creativity,self,self,with_guess,conditionAC,2.1215880893300216,3.763445012356501,0.5637356417761443,0.5734856861461717,0.78571,46
sbmd,creativity,self,self,with_guess,guessAC,22.4260752688172,3.890916010874538,5.763700682857101,2.642055996026174e-08,0.78571,46
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-6.571446846392169,5.657509843784945,-1.1615440410786433,0.24662997519878585,0.78571,46
sbmd,creativity,self,self,without_guess,intercept,50.54054054054055,1.5556677370757612,32.488004562943004,4.2047419566984574e-88,0.78571,47
sbmd,creativity,self,self,without_guess,conditionAC,7.824165341812401,2.575641076578736,3.03775452758556,0.002657443070040625,0.78571,47
sbmd,creativity,self,self,with_guess,intercept,47.556451612903224,1.6105707631525152,29.52770080081219,4.936293065870569e-80,0.78571,47
sbmd,creativity,self,self,with_guess,conditionAC,3.0204714640198493,3.8684658431409367,0.7807931067493742,0.43573056095456564,0.78571,47
sbmd,creativity,self,self,with_guess,guessAC,18.401881720430104,3.9994939841497854,4.601052481478351,6.961616761937244e-06,0.78571,47
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.182194627861653,5.815385508771315,-1.235033278022375,0.21808376362920823,0.78571,47
sbmd,creativity,self,self,without_guess,intercept,49.689189189189186,1.419876482651091,34.99543079720083,2.629657657322092e-94,0.78571,48
sbmd,creativity,self,self,without_guess,conditionAC,11.499046104928459,2.3508183047227282,4.891507813184539,1.8757392699352958e-06,0.78571,48
sbmd,creativity,self,self,with_guess,intercept,47.08064516129031,1.4765425142594013,31.885736243026397,3.479766490246928e-86,0.78571,48
sbmd,creativity,self,self,with_guess,conditionAC,7.150124069478908,3.5465404023461913,2.0160841999004973,0.04495916771304494,0.78571,48
sbmd,creativity,self,self,with_guess,guessAC,16.086021505376348,3.6666646621367063,4.3870991725767485,1.7529808658514955e-05,0.78571,48
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-6.062553448009988,5.331441583914906,-1.1371321156928484,0.2566715068570861,0.78571,48
sbmd,creativity,self,self,without_guess,intercept,50.87837837837838,1.3929305736261186,36.52614088721612,6.021429429211239e-98,0.78571,49
sbmd,creativity,self,self,without_guess,conditionAC,9.8275039745628,2.3062053141229932,4.261330903358887,2.9605630989405483e-05,0.78571,49
sbmd,creativity,self,self,with_guess,intercept,48.153225806451616,1.4162569920054422,34.00034462549476,1.8396876433445043e-91,0.78571,49
sbmd,creativity,self,self,with_guess,conditionAC,2.616004962779159,3.4017392616506616,0.7690198341391301,0.44267395119622754,0.78571,49
sbmd,creativity,self,self,with_guess,guessAC,16.80510752688172,3.5169589869175137,4.778306369051743,3.159284696571956e-06,0.78571,49
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-2.4895925334006286,5.113764993401022,-0.48684140483836946,0.6268363641271504,0.78571,49
sbmd,creativity,self,self,without_guess,intercept,46.08108108108108,1.4396550245172346,32.008418889472246,7.009631425113125e-87,0.78571,50
sbmd,creativity,self,self,without_guess,conditionAC,15.424801271860096,2.3835646448641197,6.471316523802282,5.751055844900035e-10,0.78571,50
sbmd,creativity,self,self,with_guess,intercept,44.33064516129032,1.509551481080947,29.366766034071528,1.3300611400100334e-79,0.78571,50
sbmd,creativity,self,self,with_guess,conditionAC,7.0924317617865995,3.6258253760884034,1.956087518323352,0.051670689271186156,0.78571,50
sbmd,creativity,self,self,with_guess,guessAC,10.79435483870967,3.748635083583671,2.8795427130213853,0.004359964959193563,0.78571,50
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,3.7317207805862878,5.450629061860792,0.6846403852168055,0.49426320313969174,0.78571,50
sbmd,creativity,self,self,without_guess,intercept,46.891891891891895,1.538411188167551,30.48072729355685,6.5535068243746884e-83,0.78571,51
sbmd,creativity,self,self,without_guess,conditionAC,11.437519872813997,2.5470702737339557,4.490461056673876,1.1224974682605206e-05,0.78571,51
sbmd,creativity,self,self,with_guess,intercept,43.82258064516128,1.5882865150987941,27.591105401052555,9.236560344012131e-75,0.78571,51
sbmd,creativity,self,self,with_guess,conditionAC,7.062034739454102,3.8149408106442824,1.851151850049657,0.06543530886331474,0.78571,51
sbmd,creativity,self,self,with_guess,guessAC,18.927419354838715,3.944156014486344,4.7988515883552525,2.878667924701053e-06,0.78571,51
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-8.20186524792868,5.734922423155744,-1.4301614987523155,0.15403364110344858,0.78571,51
sbmd,creativity,self,self,without_guess,intercept,49.11486486486488,1.5777852625173638,31.12899203184461,1.3086016371657762e-84,0.78571,52
sbmd,creativity,self,self,without_guess,conditionAC,11.555723370429252,2.6122599545576217,4.423649855470138,1.4953180776315421e-05,0.78571,52
sbmd,creativity,self,self,with_guess,intercept,45.75,1.595404563299692,28.676112036045367,9.703205509223727e-78,0.78571,52
sbmd,creativity,self,self,with_guess,conditionAC,4.365384615384614,3.8320378094008642,1.1391809873783938,0.2558179040340493,0.78571,52
sbmd,creativity,self,self,with_guess,guessAC,20.75,3.961832102746295,5.237475860124499,3.684931361060447e-07,0.78571,52
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.543350717079528,5.760623991385639,-0.962283031381493,0.33692244329863497,0.78571,52
sbmd,creativity,self,self,without_guess,intercept,49.37162162162163,1.5803389848604878,31.2411590770066,6.682359841019807e-85,0.78571,53
sbmd,creativity,self,self,without_guess,conditionAC,9.816613672496027,2.6164880246064937,3.7518282446457576,0.00022205440425367915,0.78571,53
sbmd,creativity,self,self,with_guess,intercept,47.46774193548388,1.6698483317436563,28.42637923045265,4.6436713440229525e-77,0.78571,53
sbmd,creativity,self,self,with_guess,conditionAC,2.147642679900745,4.010845957449245,0.5354587791914525,0.5928522783307051,0.78571,53
sbmd,creativity,self,self,with_guess,guessAC,11.740591397849457,4.146696630813529,2.8313118713837775,0.00504824697596341,0.78571,53
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,2.050803647782874,6.029422619879283,0.3401326755602237,0.7340683995701609,0.78571,53
sbmd,creativity,self,self,without_guess,intercept,48.554054054054056,1.52339618800124,31.872243370753747,1.5659678076637083e-86,0.78571,54
sbmd,creativity,self,self,without_guess,conditionAC,12.022416534181234,2.5222106907577846,4.7666186564966,3.3149526848441364e-06,0.78571,54
sbmd,creativity,self,self,with_guess,intercept,46.435483870967744,1.62134235719189,28.640147261305398,1.2151495906390147e-77,0.78571,54
sbmd,creativity,self,self,with_guess,conditionAC,8.333746898263023,3.894338375146881,2.1399647630642016,0.033415011799376296,0.78571,54
sbmd,creativity,self,self,with_guess,guessAC,13.064516129032258,4.02624284023597,3.2448405740639763,0.0013508305995012892,0.78571,54
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-4.698153677924048,5.854279156486821,-0.8025161684881852,0.42308650596199726,0.78571,54
sbmd,creativity,self,self,without_guess,intercept,50.68918918918919,1.5191476770889973,33.36686087446101,2.5961064610421655e-90,0.78571,55
sbmd,creativity,self,self,without_guess,conditionAC,10.94610492845787,2.515176644245748,4.352022333501109,2.0261811937566834e-05,0.78571,55
sbmd,creativity,self,self,with_guess,intercept,47.62096774193549,1.5679909737692788,30.3706899711673,2.89009602402179e-82,0.78571,55
sbmd,creativity,self,self,with_guess,conditionAC,6.917493796526055,3.766192497190731,1.836733996386519,0.06754527137369772,0.78571,55
sbmd,creativity,self,self,with_guess,guessAC,18.920698924731187,3.8937565552948867,4.859240339255946,2.1862778085813934e-06,0.78571,55
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-8.696448598785945,5.661640081491161,-1.536029926596019,0.1259115204814395,0.78571,55
sbmd,creativity,self,self,without_guess,intercept,48.1554054054054,1.5847548188886387,30.38665971003386,1.161250201080546e-82,0.78571,56
sbmd,creativity,self,self,without_guess,conditionAC,10.4681240063593,2.623799099612548,3.989681987430025,8.884909229651248e-05,0.78571,56
sbmd,creativity,self,self,with_guess,intercept,44.74193548387097,1.6119199570609546,27.756921358210505,3.20763279966015e-75,0.78571,56
sbmd,creativity,self,self,with_guess,conditionAC,4.6811414392059545,3.871706502086189,1.2090641262925323,0.22788504395240355,0.78571,56
sbmd,creativity,self,self,with_guess,guessAC,21.0497311827957,4.002844406896622,5.258693329805296,3.32508796726789e-07,0.78571,56
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.794842004177707,5.820257125022627,-1.33926076404183,0.18181353036986664,0.78571,56
sbmd,creativity,self,self,without_guess,intercept,50.05405405405406,1.5677367398962194,31.927588848474347,1.1292508157055397e-86,0.78571,57
sbmd,creativity,self,self,without_guess,conditionAC,12.651828298887125,2.595623119451302,4.874293268570377,2.0302216004128376e-06,0.78571,57
sbmd,creativity,self,self,with_guess,intercept,49.00000000000001,1.6199377713842382,30.248075491276104,6.071710642724267e-82,0.78571,57
sbmd,creativity,self,self,with_guess,conditionAC,-1.499999999999996,3.8909646691632798,-0.3855085120375968,0.7002185613376091,0.78571,57
sbmd,creativity,self,self,with_guess,guessAC,6.499999999999998,4.02275486403744,1.615808126443049,0.10751262096286485,0.78571,57
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,15.406779661016948,5.849207533346428,2.6339943613186305,0.00901408443722854,0.78571,57
sbmd,creativity,self,self,without_guess,intercept,48.560810810810814,1.7479571782250136,27.78146479544913,1.356443441051479e-75,0.78571,58
sbmd,creativity,self,self,without_guess,conditionAC,9.439189189189191,2.894005063574671,3.2616353398946436,0.0012751404183854592,0.78571,58
sbmd,creativity,self,self,with_guess,intercept,45.20161290322581,1.793375175904619,25.20477226993236,5.519668543638218e-68,0.78571,58
sbmd,creativity,self,self,with_guess,conditionAC,1.836848635235732,4.307547839962199,0.42642559142230013,0.6701983315235869,0.78571,58
sbmd,creativity,self,self,with_guess,guessAC,20.715053763440867,4.453448051741933,4.651464106634931,5.573350264393656e-06,0.78571,58
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-4.923006827326137,6.475448485934253,-0.7602572760820697,0.4478828322300541,0.78571,58
sbmd,creativity,self,self,without_guess,intercept,49.53378378378379,1.6577148263122226,29.880762962093662,2.5649016243252657e-81,0.78571,59
sbmd,creativity,self,self,without_guess,conditionAC,9.14856915739269,2.744595325946141,3.3333034822679783,0.0009994427005439622,0.78571,59
sbmd,creativity,self,self,with_guess,intercept,45.13709677419355,1.6369299106010005,27.57423911792376,1.0287623959241097e-74,0.78571,59
sbmd,creativity,self,self,with_guess,conditionAC,4.478287841191066,3.931778467392967,1.1389980077286683,0.2558940563481549,0.78571,59
sbmd,creativity,self,self,with_guess,guessAC,27.11290322580645,4.064951059405007,6.669921194518638,1.898716658984291e-10,0.78571,59
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-14.050321739496148,5.910562080706249,-2.377154921586964,0.01826950586052901,0.78571,59
sbmd,creativity,self,self,without_guess,intercept,49.2837837837838,1.554030480296696,31.713524547069706,4.0072902966992794e-86,0.78571,60
sbmd,creativity,self,self,without_guess,conditionAC,9.575039745627981,2.5729303526159217,3.7214531422869457,0.0002488227560534873,0.78571,60
sbmd,creativity,self,self,with_guess,intercept,46.241935483870975,1.6074788631207981,28.76674558202014,5.50777572255334e-78,0.78571,60
sbmd,creativity,self,self,with_guess,conditionAC,5.104218362282877,3.861039339483506,1.3219804082508189,0.18749366664585146,0.78571,60
sbmd,creativity,self,self,with_guess,guessAC,18.75806451612903,3.991815938664693,4.699130622341222,4.50874587302071e-06,0.78571,60
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-7.934726836859143,5.804221397854622,-1.3670613667135452,0.17294651774490238,0.78571,60
sbmd,creativity,self,self,without_guess,intercept,49.43918918918919,1.561954243160055,31.652136677939232,5.767986375599975e-86,0.78571,61
sbmd,creativity,self,self,without_guess,conditionAC,10.66669316375199,2.5860493295192417,4.124705991488174,5.181391984621512e-05,0.78571,61
sbmd,creativity,self,self,with_guess,intercept,46.612903225806456,1.5914073378162163,29.29036590328299,2.131618520553886e-79,0.78571,61
sbmd,creativity,self,self,with_guess,conditionAC,1.5024813895781657,3.822436784345689,0.39306899612608115,0.6946341916801175,0.78571,61
sbmd,creativity,self,self,with_guess,guessAC,17.428763440860216,3.9519058830233194,4.410217236126767,1.5890596844719567e-05,0.78571,61
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-0.15431754777025772,5.746190966967391,-0.026855624648983834,0.978598275393763,0.78571,61
sbmd,creativity,self,self,without_guess,intercept,48.38513513513514,1.6698513630831633,28.97571376999584,7.039527415352702e-79,0.78571,62
sbmd,creativity,self,self,without_guess,conditionAC,9.179570747217806,2.7646891813946075,3.320290327387654,0.0010449648105387923,0.78571,62
sbmd,creativity,self,self,with_guess,intercept,45.193548387096776,1.6358138761407084,27.627561451990854,7.318054309858439e-75,0.78571,62
sbmd,creativity,self,self,with_guess,conditionAC,-5.193548387096779,3.9290978393273255,-1.3218170174112875,0.18754799627541327,0.78571,62
sbmd,creativity,self,self,with_guess,guessAC,19.681451612903235,4.062179636247353,4.845047086860242,2.3328576386463874e-06,0.78571,62
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,5.623633132859482,5.906532347411595,0.9521040099482251,0.34204807254807046,0.78571,62
sbmd,creativity,self,self,without_guess,intercept,51.28378378378378,1.4878129794028792,34.46924075387895,4.9722653789081955e-93,0.78571,63
sbmd,creativity,self,self,without_guess,conditionAC,7.822098569157393,2.46329735629815,3.175458516673953,0.0016998013558042662,0.78571,63
sbmd,creativity,self,self,with_guess,intercept,47.95967741935484,1.4893240966960455,32.20231078362984,5.46266378225318e-87,0.78571,63
sbmd,creativity,self,self,with_guess,conditionAC,0.5018610421836188,3.5772407703205023,0.14029277714473065,0.8885519896413517,0.78571,63
sbmd,creativity,self,self,with_guess,guessAC,20.498655913978496,3.698404876992719,5.542566753980314,8.172152824258174e-08,0.78571,63
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-5.163584206025428,5.377592818608707,-0.9602036413313555,0.33796545597467176,0.78571,63
sbmd,creativity,self,self,without_guess,intercept,47.15540540540541,1.6010834309045112,29.45218499873275,3.617064619810231e-80,0.78571,64
sbmd,creativity,self,self,without_guess,conditionAC,12.526947535771068,2.65083356386817,4.7256635446743775,3.985972868567526e-06,0.78571,64
sbmd,creativity,self,self,with_guess,intercept,44.30645161290323,1.6303906973004032,27.175358450134524,1.3296523825428664e-73,0.78571,64
sbmd,creativity,self,self,with_guess,conditionAC,2.7704714640198493,3.916071785095532,0.7074618689484171,0.47999884762816747,0.78571,64
sbmd,creativity,self,self,with_guess,guessAC,17.568548387096776,4.048712378773788,4.339292778416052,2.144890688680112e-05,0.78571,64
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,0.5918166715733714,5.886950546747553,0.10053026042495647,0.9200113178772493,0.78571,64
sbmd,creativity,self,self,without_guess,intercept,46.310810810810814,1.5809179901535184,29.29361997222494,9.683684219123411e-80,0.78571,65
sbmd,creativity,self,self,without_guess,conditionAC,15.006836248012721,2.61744665464088,5.733387620872715,3.062080388202883e-08,0.78571,65
sbmd,creativity,self,self,with_guess,intercept,43.2016129032258,1.5900087926750397,27.17067547189042,1.3703704600436763e-73,0.78571,65
sbmd,creativity,self,self,with_guess,conditionAC,5.183002481389581,3.819077587573644,1.357134638545658,0.17607453400543477,0.78571,65
sbmd,creativity,self,self,with_guess,guessAC,19.17338709677419,3.9484329074753535,4.855948561383494,2.219459034898139e-06,0.78571,65
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-0.5410533288472037,5.741141155227706,-0.09424142591487011,0.9249997839369797,0.78571,65
sbmd,creativity,self,self,without_guess,intercept,49.837837837837846,1.5468095443675782,32.21976358971481,2.021954643699674e-87,0.78571,66
sbmd,creativity,self,self,without_guess,conditionAC,8.491573926868046,2.5609750110303597,3.3157582132953425,0.0010612671022199919,0.78571,66
sbmd,creativity,self,self,with_guess,intercept,47.5483870967742,1.607730795585547,29.574843765716842,3.694557638351251e-80,0.78571,66
sbmd,creativity,self,self,with_guess,conditionAC,-0.048387096774191986,3.8616444616904633,-0.012530179112607943,0.9900135344653472,0.78571,66
sbmd,creativity,self,self,with_guess,guessAC,14.118279569892474,3.9924415568618117,3.5362520324505136,0.000491102765115091,0.78571,66
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,1.483415345361763,5.805131065680594,0.2555352030088656,0.798539127992871,0.78571,66
sbmd,creativity,self,self,without_guess,intercept,47.4054054054054,1.5413595892654461,30.755578215202224,1.2393181702951888e-83,0.78571,67
sbmd,creativity,self,self,without_guess,conditionAC,13.547535771065187,2.551951793609301,5.308695800991016,2.5889488296965445e-07,0.78571,67
sbmd,creativity,self,self,with_guess,intercept,45.5,1.6297159273077393,27.91897608509304,1.1447713269513623e-75,0.78571,67
sbmd,creativity,self,self,with_guess,conditionAC,6.461538461538462,3.914451039998007,1.650688281834214,0.10017300179942487,0.78571,67
sbmd,creativity,self,self,with_guess,guessAC,11.749999999999991,4.047036737697912,2.9033588676251503,0.0040526947671629945,0.78571,67
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,1.2037157757496848,5.884514113821495,0.204556527942113,0.8381003117550452,0.78571,67
sbmd,creativity,self,self,without_guess,intercept,52.871621621621635,1.5091153657118985,35.034844136439084,2.1125249824261995e-94,0.78571,68
sbmd,creativity,self,self,without_guess,conditionAC,7.516613672496028,2.4985666492834206,3.0083702888821335,0.0029174830858412788,0.78571,68
sbmd,creativity,self,self,with_guess,intercept,49.93548387096775,1.4984714731515318,33.324280619066585,8.468561492473197e-90,0.78571,68
sbmd,creativity,self,self,with_guess,conditionAC,-3.7047146401985094,3.5992120578801585,-1.029312688616766,0.30441869502781554,0.78571,68
sbmd,creativity,self,self,with_guess,guessAC,18.10618279569892,3.7211203502531793,4.865788013136152,2.121696675925751e-06,0.78571,68
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,2.2901666175996453,5.410621805412358,0.42327235204440716,0.67249380742769,0.78571,68
sbmd,creativity,self,self,without_guess,intercept,47.3445945945946,1.5079323021324658,31.397029248356514,2.6327238117712664e-85,0.78571,69
sbmd,creativity,self,self,without_guess,conditionAC,13.89069952305247,2.4966079102295926,5.563829012211635,7.281640224711275e-08,0.78571,69
sbmd,creativity,self,self,with_guess,intercept,43.91935483870967,1.5287939884228372,28.72810540288595,7.010912645317139e-78,0.78571,69
sbmd,creativity,self,self,with_guess,conditionAC,9.311414392059561,3.67204438371697,2.5357575832550876,0.011886984983950737,0.78571,69
sbmd,creativity,self,self,with_guess,guessAC,21.122311827956995,3.7964195672677077,5.56374538000782,7.344370152368211e-08,0.78571,69
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-9.590369194319445,5.520109149857309,-1.737351370048063,0.0836696559105185,0.78571,69
sbmd,creativity,self,self,without_guess,intercept,50.52027027027028,1.445573925032014,34.948244012599666,3.418605158922496e-94,0.78571,70
sbmd,creativity,self,self,without_guess,conditionAC,13.950317965023851,2.393364271693629,5.828748314669256,1.866263771525852e-08,0.78571,70
sbmd,creativity,self,self,with_guess,intercept,47.733870967741936,1.4780587289404146,32.29497585793578,3.184033499861104e-87,0.78571,70
sbmd,creativity,self,self,with_guess,conditionAC,7.112282878411912,3.550182232210834,2.003357127384084,0.046317476924936006,0.78571,70
sbmd,creativity,self,self,with_guess,guessAC,17.182795698924735,3.670429843794122,4.681412376802954,4.879306323351149e-06,0.78571,70
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-3.317085138298921,5.336916272196775,-0.6215359149589106,0.5348653055260575,0.78571,70
sbmd,creativity,self,self,without_guess,intercept,48.8918918918919,1.370412265543778,35.67677634036036,6.112096367965595e-96,0.78571,71
sbmd,creativity,self,self,without_guess,conditionAC,12.061049284578699,2.2689228804196664,5.315759909101826,2.501039328540586e-07,0.78571,71
sbmd,creativity,self,self,with_guess,intercept,47.032258064516135,1.452020157506831,32.39091263393489,1.822755258212372e-87,0.78571,71
sbmd,creativity,self,self,with_guess,conditionAC,7.198511166253103,3.48763960664011,2.0640065999215835,0.04014394982437475,0.78571,71
sbmd,creativity,self,self,with_guess,guessAC,11.46774193548387,3.6057688477130636,3.180387434640247,0.0016741791683020683,0.78571,71
sbmd,creativity,self,self,with_guess,conditionAC:guessAC,-1.7832569289649651,5.242897223516435,-0.34012814917797046,0.7340718035921638,0.78571,71
sbmd,creativity,self,self,without_guess,intercept,50.15540540540541,1.5058126116573443,33.30786647496783,3.6427970443426574e-90,0.78571,72
sbmd,creativity,self,self,without_guess,conditionAC,10.409300476947534,2.493098444983744,4.1752464680613155,4.2192832535964544e-05,0.78571,72
