study,scale,guesser,respondent,contrast,type,est,se,df,t,p,p_adj,cgr,cgr_trial_id
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-5.287719,4.158682,229.0,-1.271489,0.2048446,0.5820255,0.07143,75
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.328947,2.762243,229.0,-0.4811116,0.6308965,0.9632169,0.07143,75
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,0.2901961,4.168948,229.0,0.06960894,0.9445657,0.9998787,0.07143,75
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-3.612745,2.846779,229.0,-1.269064,0.2057066,0.5835706,0.07143,76
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-2.05614,4.262144,229.0,-0.4824193,0.6299689,0.9629336,0.07143,76
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,2.539474,2.830964,229.0,0.8970351,0.3706423,0.8063871,0.07143,76
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,4.096078,4.272665,229.0,0.9586706,0.3387358,0.7730019,0.07143,76
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-5.107843,2.871549,229.0,-1.778776,0.07660302,0.2862044,0.07143,77
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-11.54561,4.299229,229.0,-2.685508,0.007772,0.03863762,0.07143,77
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,1.745614,2.855596,229.0,0.6112959,0.54161,0.9284176,0.07143,77
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-4.692157,4.309842,229.0,-1.088707,0.2774273,0.6967986,0.07143,77
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-2.985294,2.936023,229.0,-1.016781,0.3103304,0.7397906,0.07143,78
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-3.210526,4.395759,229.0,-0.7303691,0.4659111,0.88483,0.07143,78
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,2.79386,2.919712,229.0,0.9568957,0.339629,0.7739913,0.07143,78
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,2.568627,4.40661,229.0,0.5829033,0.5605319,0.9371557,0.07143,78
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-6.156863,2.887791,229.0,-2.132032,0.03406909,0.1460923,0.07143,79
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-7.177193,4.323546,229.0,-1.660025,0.09827821,0.3473571,0.07143,79
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,0.2105263,2.871748,229.0,0.07330947,0.9416238,0.9998583,0.07143,79
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-0.8098039,4.334219,229.0,-0.1868396,0.8519518,0.9976806,0.07143,79
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,0.1862745,2.766161,229.0,0.06734045,0.9463694,0.9998901,0.07143,80
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-5.954386,4.141444,229.0,-1.437756,0.1518683,0.4771476,0.07143,80
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,8.087719,2.750793,229.0,2.940141,0.003616843,0.01883615,0.07143,80
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,1.947059,4.151667,229.0,0.4689824,0.6395284,0.9657828,0.07143,80
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-7.75,2.756188,229.0,-2.811855,0.005352864,0.02727091,0.07143,81
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-3.880702,4.126512,229.0,-0.9404315,0.3479872,0.783093,0.07143,81
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.969298,2.740875,229.0,-0.7184924,0.4731861,0.8896707,0.07143,81
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,1.9,4.136698,229.0,0.4593035,0.6464519,0.96775,0.07143,81
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-5.622549,2.912598,229.0,-1.930424,0.05478926,0.2182192,0.07143,82
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-6.961404,4.360687,229.0,-1.5964,0.1117784,0.3827002,0.07143,82
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.02193,2.896417,229.0,-0.3528255,0.7245438,0.9849001,0.07143,82
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-2.360784,4.371452,229.0,-0.5400458,0.5896902,0.9491262,0.07143,82
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-8.313725,2.775383,229.0,-2.995524,0.003041027,0.0159752,0.07143,83
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-5.27193,4.15525,229.0,-1.268739,0.2058222,0.5837774,0.07143,83
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-3.22807,2.759964,229.0,-1.169606,0.2433754,0.646639,0.07143,83
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-0.1862745,4.165508,229.0,-0.04471832,0.9643708,0.9999678,0.07143,83
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-3.54902,2.792755,229.0,-1.270795,0.205091,0.5824678,0.07143,84
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-7.459649,4.181261,229.0,-1.784067,0.07573682,0.2836366,0.07143,84
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,0.5263158,2.77724,229.0,0.1895104,0.8498607,0.9975806,0.07143,84
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-3.384314,4.191582,229.0,-0.8074072,0.4202697,0.8509166,0.07143,84
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-6.960784,2.846858,229.0,-2.445076,0.01523707,0.0716667,0.07143,85
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-5.22807,4.262262,229.0,-1.226595,0.2212344,0.6106009,0.07143,85
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.605263,2.831042,229.0,-0.567022,0.5712546,0.9417623,0.07143,85
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,0.127451,4.272784,229.0,0.02982856,0.9762298,0.9999904,0.07143,85
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-6.235294,2.712785,229.0,-2.298484,0.02243614,0.1013713,0.07143,86
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-4.235088,4.061531,229.0,-1.042732,0.298172,0.7244939,0.07143,86
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-2.298246,2.697714,229.0,-0.8519233,0.3951467,0.8294392,0.07143,86
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-0.2980392,4.071557,229.0,-0.07320031,0.9417106,0.9998589,0.07143,86
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-7.147059,2.893351,229.0,-2.470167,0.01423516,0.06738193,0.07143,87
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-10.82982,4.33187,229.0,-2.500034,0.01311909,0.06255985,0.07143,87
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-0.9035088,2.877277,229.0,-0.3140153,0.7537953,0.9892508,0.07143,87
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-4.586275,4.342564,229.0,-1.056121,0.2920257,0.7165021,0.07143,87
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-12.66176,2.830591,229.0,-4.473187,1.213783e-05,7.134444e-05,0.07143,88
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-9.319298,4.237908,229.0,-2.199033,0.02887624,0.1265708,0.07143,88
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-6.697368,2.814866,229.0,-2.379285,0.01816685,0.08397371,0.07143,88
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-3.354902,4.248369,229.0,-0.7896917,0.4305247,0.8590908,0.07143,88
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-8.421569,3.018317,229.0,-2.790154,0.005712257,0.02898575,0.07143,89
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-16.47018,4.518967,229.0,-3.644677,0.0003312892,0.001869981,0.07143,89
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.096491,3.001549,229.0,-0.3653085,0.7152183,0.9832964,0.07143,89
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-9.145098,4.530122,229.0,-2.018731,0.04468099,0.184085,0.07143,89
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-8.426471,2.788615,229.0,-3.02174,0.002798941,0.01476149,0.07143,90
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-11.02105,4.175062,229.0,-2.639734,0.008867374,0.04366104,0.07143,90
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-2.828947,2.773123,229.0,-1.02013,0.3087431,0.7378315,0.07143,90
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-5.423529,4.185369,229.0,-1.295831,0.1963384,0.5665188,0.07143,90
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-3.436275,2.965351,229.0,-1.158809,0.2477412,0.6534153,0.07143,91
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-8.819298,4.439668,229.0,-1.986477,0.04817253,0.1960865,0.07143,91
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,2.635965,2.948877,229.0,0.8938878,0.3723204,0.8080352,0.07143,91
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-2.747059,4.450627,229.0,-0.6172296,0.5376965,0.92651,0.07143,91
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-4.75,2.857272,229.0,-1.662425,0.09779573,0.346057,0.07143,92
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,3.152632,4.277853,229.0,0.7369658,0.4618975,0.8820956,0.07143,92
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,1.197368,2.841398,229.0,0.4214012,0.6738574,0.9747807,0.07143,92
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,9.1,4.288413,229.0,2.121997,0.03491223,0.1492007,0.07143,92
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-10.19118,2.778194,229.0,-3.668274,0.0003037161,0.001717395,0.07143,93
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-6.275439,4.15946,229.0,-1.508715,0.1327501,0.4339346,0.07143,93
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-3.907895,2.76276,229.0,-1.41449,0.1585764,0.4915851,0.07143,93
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,0.007843137,4.169727,229.0,0.001880971,0.9985008,1.0,0.07143,93
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-3.97549,2.776212,229.0,-1.431984,0.153512,0.4807188,0.07143,94
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-3.124561,4.156492,229.0,-0.7517303,0.4529851,0.875858,0.07143,94
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,0.4078947,2.760789,229.0,0.1477457,0.8826734,0.9988474,0.07143,94
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,1.258824,4.166753,229.0,0.3021114,0.7628413,0.990401,0.07143,94
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-13.29902,2.695571,229.0,-4.933655,1.552188e-06,9.213305e-06,0.07143,95
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-8.32807,4.035759,229.0,-2.06357,0.04018576,0.1682818,0.07143,95
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-8.855263,2.680596,229.0,-3.303468,0.001108059,0.006059779,0.07143,95
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-3.884314,4.045721,229.0,-0.9601042,0.3380154,0.7722016,0.07143,95
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-8.918762,2.048557,229.0,-4.35368,2.01888e-05,0.0001182351,0.14286,0
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-6.554889,2.739921,229.0,-2.392364,0.0175477,0.08139929,0.14286,0
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-4.717839,2.026446,229.0,-2.328134,0.02077704,0.09468124,0.14286,0
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-2.353965,2.756314,229.0,-0.8540264,0.3939828,0.8283925,0.14286,0
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-8.030948,2.17056,229.0,-3.699943,0.0002700977,0.001530833,0.14286,1
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-7.534305,2.903098,229.0,-2.595264,0.01006249,0.04906485,0.14286,1
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.374786,2.147132,229.0,-0.6402893,0.5226247,0.9188304,0.14286,1
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-0.8781431,2.920468,229.0,-0.3006858,0.7639269,0.9905332,0.14286,1
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-11.96809,2.168394,229.0,-5.519332,9.184961e-08,5.485847e-07,0.14286,2
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-6.803602,2.900201,229.0,-2.345907,0.01983501,0.09084328,0.14286,2
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-6.150943,2.144989,229.0,-2.867587,0.004522099,0.02326748,0.14286,2
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-0.9864603,2.917553,229.0,-0.3381122,0.7355884,0.9866606,0.14286,2
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-3.867505,2.290907,229.0,-1.688198,0.09273445,0.3322583,0.14286,3
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-11.61235,3.06406,229.0,-3.789857,0.0001927627,0.00109924,0.14286,3
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,2.748714,2.26618,229.0,1.212928,0.2264069,0.6192766,0.14286,3
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-4.996132,3.082393,229.0,-1.620861,0.1064235,0.3689153,0.14286,3
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-6.18472,2.196728,229.0,-2.815424,0.005295769,0.02699756,0.14286,4
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-11.73413,2.938097,229.0,-3.993787,8.76388e-05,0.0005056736,0.14286,4
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,1.961407,2.173017,229.0,0.9026188,0.3676766,0.8034491,0.14286,4
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-3.588008,2.955676,229.0,-1.213938,0.2260219,0.6186363,0.14286,4
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-7.417795,2.254279,229.0,-3.29054,0.001157812,0.006322742,0.14286,5
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-8.088336,3.015071,229.0,-2.682635,0.007836979,0.03893761,0.14286,5
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-1.366209,2.229947,229.0,-0.6126643,0.5407062,0.9279802,0.14286,5
sbmd,PANAS,self,self,PLACvsACAC,fixGuess,-2.03675,3.033111,229.0,-0.6715055,0.5025754,0.9077631,0.14286,5
sbmd,PANAS,self,self,PLPLvsPLAC,fixCondition,-6.44294,2.078946,229.0,-3.099137,0.002183811,0.01164513,0.14286,6
sbmd,PANAS,self,self,ACPLvsACAC,fixCondition,-2.974271,2.780566,229.0,-1.069664,0.2858968,0.7083553,0.14286,6
sbmd,PANAS,self,self,PLPLvsACPL,fixGuess,-2.480274,2.056507,229.0,-1.206062,0.2290383,0.6236291,0.14286,6
